ENSG00000240972	0.5155081208459869
ENSG00000111701	0.51537854611249
ENSG00000103018	0.5145094342308918
ENSG00000095627	0.5144552983231161
ENSG00000230989	0.5143105324986728
ENSG00000164344	0.5133314219694349
ENSG00000184144	0.5132040303867729
ENSG00000244564	0.5116735567266362
ENSG00000158042	0.5108328399071942
ENSG00000260361	0.510060631799913
ENSG00000145309	0.5087484968225968
ENSG00000171314	0.5083604954721994
ENSG00000237248	0.508095326514185
ENSG00000255187	0.5076251441047086
ENSG00000070886	0.5070584806411023
ENSG00000164600	0.506081225622558
ENSG00000140264	0.5058434346622966
ENSG00000184900	0.5057829903272542
ENSG00000179520	0.5056356176821544
ENSG00000086504	0.5049265864425758
ENSG00000102172	0.5041762153814542
ENSG00000087128	0.503461883560993
ENSG00000228789	0.5027478967584846
ENSG00000186732	0.5026890010564535
ENSG00000211896	0.5015583854304739
ENSG00000113648	0.5007375487734573
ENSG00000205456	0.5006917866364917
ENSG00000148965	0.5006732542974308
ENSG00000228058	0.5004377849001009
ENSG00000273073	0.4992380076723524
ENSG00000243300	0.49869655259917756
ENSG00000179142	0.49791228072651417
ENSG00000166211	0.4979020243205883
ENSG00000251175	0.4972730609551608
ENSG00000183908	0.4971887567577835
ENSG00000241818	0.49524105647020256
ENSG00000267057	0.4950632174772496
ENSG00000160752	0.4945551097159204
ENSG00000173267	0.4938679974790192
ENSG00000168334	0.49384090890722376
ENSG00000185985	0.49344349261594256
ENSG00000211749	0.4918520111768745
ENSG00000198883	0.4906962031207136
ENSG00000236173	0.49007446008728683
ENSG00000243197	0.4893828599934238
ENSG00000187510	0.48911408655785693
